event_id,timestamp,user_id,action,file_name,file_type,file_size_bytes,status,processing_time_ms,conversion_type,source_format,target_format,error_type,region,device_type
ae742e8d-8817-44cf-9cf4-9280e5a07573,2026-05-25 14:19:35,U00412,preview,contract_7945.pdf,pdf,4736726,success,876,,,,,西北,desktop
282997c6-7e0d-4752-a066-c9145d28f2a4,2026-04-21 13:17:32,U03430,delete,screenshot_7186.png,png,1430532,success,316,,,,,华北,desktop
7f61e08a-e8ee-425b-a691-20951894b87c,2025-01-02 15:02:53,U02244,convert,thesis_9861.pdf,pdf,2674584,success,3668,docx_to_pdf,docx,pdf,,西南,mobile
56394653-ff4b-4436-a7d0-85822903ecac,2025-04-04 16:41:31,U03803,upload,manual_4319.pdf,pdf,2926305,success,4923,,,,,华中,desktop
ba623e28-be42-47ee-8bfb-91921e6d1bab,2026-05-12 02:42:09,U02738,preview,chart_2865.png,png,408246,success,740,,,,,华北,mobile
0e62c2ea-caf1-4e93-9d19-fed95f0b5353,2025-09-13 18:12:32,U02720,download,backup_7286.csv,csv,423032,success,632,,,,,华东,desktop
7c0b54e4-cdaa-4f64-97c3-eac6bbd19716,2025-09-24 12:33:53,U02501,download,archive_9314.zip,zip,10314922,failed,622,,,,存储空间不足,华东,mobile
c3867f38-0d1f-4470-ad3a-c6e0961a3bc9,2026-01-12 18:48:01,U04643,download,manual_4914.pdf,pdf,3732548,success,739,,,,,华北,tablet
1e62e8f9-4fe2-412f-b7bd-2b24943c9ba7,2025-03-09 11:51:54,U00074,download,screenshot_4633.png,png,1532192,success,1266,,,,,华北,desktop
c76d44ef-e82b-4810-b934-9a1ac957a1b7,2025-12-29 01:57:43,U04374,upload,report_4282.pdf,pdf,749580,failed,2484,,,,转换超时,华南,mobile
47a59cad-044e-493f-9c87-75a4ab4990c4,2025-11-22 15:12:39,U03522,convert,agreement_5696.docx,docx,1840187,success,4957,docx_to_pdf,docx,pdf,,东北,desktop
351392be-7002-4b50-a018-81a079ab6c44,2025-06-15 07:51:11,U03037,convert,changelog_2452.md,md,80672,success,28466,pdf_to_png,pdf,png,,西南,mobile
1957f489-f293-486f-b2f9-0c62934c79b3,2025-03-17 08:06:03,U01368,download,manual_6865.pdf,pdf,4941390,success,358,,,,,华南,desktop
41da0c81-2998-4876-93d4-98addc518f3d,2026-03-03 14:21:44,U02869,convert,release_8624.zip,zip,12285545,success,25467,jpg_to_png,jpg,png,,华北,mobile
4c42b81c-d370-4f83-9429-b59b8c10a93a,2025-10-16 06:42:16,U00410,upload,logo_8712.png,png,1538780,success,3502,,,,,西南,desktop
3afa281b-b025-4f64-917f-673e427f4ffc,2025-09-15 18:49:24,U02755,download,photo_8460.jpg,jpg,69446,success,156,,,,,华东,mobile
c7f68f44-288b-4309-8149-571676fdc061,2025-09-11 14:21:38,U02182,upload,image_3790.jpg,jpg,843656,failed,337,,,,转换超时,华东,tablet
ff980822-fa1e-4d9a-a19f-edaa59698dfd,2025-02-01 02:17:11,U02032,preview,spec_4716.docx,docx,236311,success,895,,,,,东北,mobile
5829d3e0-350c-4785-8ea4-d5de37b73fe0,2025-08-15 09:00:56,U04678,convert,scan_4018.jpg,jpg,140235,success,2888,md_to_html,md,html,,华中,desktop
99948b0e-cdf5-4d6d-b092-68194d0de80e,2026-04-16 14:41:19,U04925,upload,api_1228.md,md,42911,success,3308,,,,,华南,tablet
8ac387e5-3462-425e-86de-ea8b1bee32e8,2025-07-18 14:46:58,U03008,download,ui_design_3270.png,png,1253308,success,480,,,,,华北,desktop
aef8fb6c-cd97-4a67-9eeb-c2a9854f1116,2026-03-21 08:37:43,U02719,convert,letter_8482.docx,docx,1330127,success,14595,docx_to_pdf,docx,pdf,,华南,tablet
bede6c78-1291-4cb7-a85f-eef4c931fea2,2025-01-23 14:19:52,U04187,upload,agreement_2373.docx,docx,1930411,success,1496,,,,,港澳台,desktop
f0e0ab90-0d29-40ea-81f6-865adc227adb,2025-01-18 11:43:05,U01887,convert,ui_design_5491.png,png,2451376,success,18824,docx_to_pdf,docx,pdf,,西南,mobile
6f709534-7f95-4341-9644-cc02ccc1a61e,2025-10-05 18:21:51,U01722,download,export_9206.csv,csv,471019,success,1322,,,,,西南,desktop
b8582c91-c0eb-4bbc-97d1-003c5a3f943c,2026-03-11 04:47:09,U02212,download,page_5426.html,html,75883,success,423,,,,,华南,desktop
2196a3c7-6fc6-4de7-b521-b641977a9a30,2025-08-28 15:40:26,U03131,upload,demo_1913.pptx,pptx,936081,success,3822,,,,,华中,desktop
86b418b7-1c74-469f-acbb-b0dbe349ad04,2026-04-27 08:28:47,U04128,preview,manual_5487.pdf,pdf,3644153,success,737,,,,,华南,desktop
752a9273-7c45-4089-b724-ff4628ca8c6b,2026-05-04 04:53:47,U01396,preview,training_1595.pptx,pptx,687777,success,381,,,,,西北,tablet
0e917ca1-43c7-4956-b664-e88c3414b865,2025-09-14 16:33:45,U01846,download,archive_9022.zip,zip,15623766,success,540,,,,,华中,tablet
6d382f38-083d-4737-8f73-9c9a48edc33a,2025-05-06 23:27:53,U02465,download,report_7896.html,html,308793,success,922,,,,,华中,desktop
08829d5e-8454-4822-a650-6d4b8be34e6e,2025-12-15 16:08:34,U02749,upload,invoice_5635.pdf,pdf,3017934,success,2112,,,,,华东,tablet
3574010b-9342-4e9f-87ff-9b22ceec2e26,2025-10-08 13:32:43,U04215,download,demo_7107.pptx,pptx,358101,success,243,,,,,华北,tablet
a5fd9f6b-9264-4d3a-a982-eff0da9a3adb,2025-09-26 18:31:43,U02529,convert,photo_8275.jpg,jpg,973045,failed,6133,pptx_to_pdf,pptx,pdf,文件格式不支持,海外,tablet
204128fd-7709-41e1-b90f-ce4c9da73720,2025-06-12 17:54:03,U00885,upload,meeting_notes_1824.docx,docx,1023354,success,806,,,,,华中,mobile
60bb4f42-4c60-4654-8d51-507c33a4d956,2025-06-21 12:29:16,U03521,download,statistics_6337.xlsx,xlsx,2425319,success,1078,,,,,华东,desktop
ebbbc5ea-6637-41bf-8a6b-c4be759d0710,2025-10-07 19:00:25,U03181,download,background_9902.jpg,jpg,1146496,success,1956,,,,,华东,desktop
822d3399-16b5-4f20-8367-d31d465128ef,2025-08-01 11:18:43,U02926,download,invoice_2567.pdf,pdf,2117789,success,220,,,,,华中,mobile
a0cedd7c-541a-43d6-91ac-1aaf1035f6ed,2025-05-06 10:59:09,U02023,convert,manual_5985.pdf,pdf,1909872,success,23120,pptx_to_pdf,pptx,pdf,,西南,mobile
0bf1c327-7b6a-4398-a652-578ac48277eb,2025-05-01 11:40:43,U00921,download,photo_1415.jpg,jpg,968405,success,1929,,,,,华南,desktop
a33bf7a0-b3f6-46df-882d-961a7bf40118,2025-01-01 13:39:23,U00966,upload,presentation_3653.pdf,pdf,1886531,success,2372,,,,,华东,mobile
8d24f31f-fcc4-4c84-8352-8b8a52d3fb98,2025-08-08 14:28:18,U01942,upload,demo_8112.pptx,pptx,4126816,success,1977,,,,,华东,mobile
5c348a2a-3c46-4503-a10d-cd9bf6299fd7,2025-04-30 08:40:49,U03567,convert,grades_8476.xlsx,xlsx,2283485,success,24010,xlsx_to_pdf,xlsx,pdf,,西北,desktop
c3373055-3fcc-425e-808f-9119a5889b99,2025-07-02 09:08:44,U01847,preview,slides_2487.pptx,pptx,1348537,success,1282,,,,,华中,mobile
fcbb7beb-cc86-459b-951a-7f687096501b,2025-03-24 09:58:57,U03878,upload,training_8689.pptx,pptx,1928415,success,4570,,,,,华南,desktop
2eaf5dd7-440f-42f6-bd53-57f202787a1e,2025-05-17 14:33:10,U03900,upload,presentation_1531.pdf,pdf,1156884,success,2250,,,,,西北,mobile
9d3e28b4-0871-4f6d-8301-7af78c0f5f28,2026-04-18 08:49:45,U03790,download,letter_6560.docx,docx,623534,success,1739,,,,,华南,desktop
51defd1b-a222-4d11-8af9-cdcf55bc2792,2025-09-19 09:52:46,U00030,preview,meeting_notes_5373.docx,docx,1748498,success,305,,,,,华南,mobile
fae0ec7a-7ae2-4c63-babd-b448309ed3f0,2025-04-26 17:35:57,U04433,upload,agreement_8684.docx,docx,1476937,success,2288,,,,,华南,mobile
73bbcdbf-1d03-4e45-98c5-7623ec28b31d,2025-09-15 03:03:53,U02688,convert,invoice_6274.pdf,pdf,197212,success,26581,jpg_to_png,jpg,png,,华东,desktop
a86bfcaf-fc16-4733-8fb1-8fd353bbd894,2025-05-09 09:49:35,U03619,download,screenshot_8096.png,png,2155287,success,375,,,,,西北,desktop
2140613f-a11d-4a1b-a474-b44690105aef,2025-04-21 01:54:20,U02582,upload,contract_2149.pdf,pdf,1442796,success,672,,,,,华东,desktop
6469d0a5-830c-46e4-87ec-998db520bf7a,2026-02-14 21:22:50,U03234,download,form_5695.pdf,pdf,4790697,success,231,,,,,西南,mobile
9b5c46f0-74a0-4ddb-91ac-ba77bbfeb930,2025-03-02 19:51:50,U01475,upload,meeting_notes_3064.docx,docx,1707380,success,2470,,,,,海外,desktop
db6d7a39-0138-4be4-8869-afd3d0442bbe,2025-09-21 07:32:12,U03726,preview,export_3965.csv,csv,983267,success,916,,,,,华南,desktop
f14c341c-ca9c-427e-8c69-8b062356be27,2025-06-11 11:09:47,U00093,upload,form_1315.pdf,pdf,2128574,success,3275,,,,,华北,desktop
eb910ee9-b2fc-4056-9175-be1f26fc12fa,2025-09-10 09:31:51,U02458,convert,backup_6806.zip,zip,750747,success,5637,docx_to_pdf,docx,pdf,,港澳台,mobile
b20f7866-0490-4b1c-b786-6c13b09ea629,2025-04-30 22:31:43,U02871,download,spec_9531.docx,docx,1575705,success,1905,,,,,华南,desktop
3e53b33a-1471-4e90-b041-0d2d63ff5d11,2025-04-27 14:26:58,U02228,preview,thesis_4884.pdf,pdf,2631661,success,848,,,,,东北,mobile
dbfade53-dfde-4d42-b737-d8ffdbdfbe6a,2026-05-11 15:17:10,U01141,preview,diagram_5626.png,png,2901440,success,682,,,,,华北,desktop
7a7da819-1ee0-4638-926c-aa71643ab0d6,2026-02-27 07:30:44,U02896,delete,form_6093.pdf,pdf,1788225,failed,190,,,,文件大小超出限制,华北,mobile
2a22871d-13cb-4083-8ad8-90b80ebeafe3,2025-09-19 20:39:02,U01429,download,demo_7403.pptx,pptx,4517589,success,1545,,,,,华南,desktop
fa1f8571-21f1-4c09-a4c3-7d7192fca604,2025-01-18 17:56:17,U02191,upload,training_2589.pptx,pptx,2803551,success,4257,,,,,华南,tablet
820c26a2-3ff8-4c80-8dc9-97091091ce7f,2026-04-22 15:00:31,U01569,preview,spec_7454.docx,docx,1589849,success,76,,,,,华南,desktop
c2431534-0c77-46b6-bd69-c282fe9d0359,2025-11-16 10:39:34,U03811,download,financial_5383.xlsx,xlsx,739642,success,306,,,,,西南,desktop
9061064a-bc3b-4c0d-818a-0adafeb3314f,2025-04-08 09:50:05,U02716,download,letter_2402.docx,docx,1565913,success,171,,,,,华中,desktop
e616de15-f882-4fa8-9718-3efc226b5d8a,2025-04-04 03:39:04,U01913,delete,export_4390.csv,csv,915925,success,391,,,,,西南,desktop
12fb8e35-a39e-489a-a399-a55067104840,2026-04-19 11:35:52,U00824,convert,form_5128.pdf,pdf,3141008,success,17393,jpg_to_png,jpg,png,,华南,mobile
c1942f65-9ce2-43bf-b22b-dfb213eb38e2,2025-08-05 03:51:31,U03355,convert,letter_5417.docx,docx,1334149,success,2592,xlsx_to_pdf,xlsx,pdf,,西南,desktop
e80a9133-7078-4947-81a2-7236aad699de,2026-01-01 10:40:26,U02914,convert,meeting_notes_4157.docx,docx,1583514,success,1105,xlsx_to_pdf,xlsx,pdf,,华东,mobile
9eb37b42-0961-4518-aa42-ce5487a02a68,2025-09-29 15:30:33,U03988,upload,chart_3367.png,png,1827409,success,3028,,,,,海外,mobile
35e1ab4d-d89d-4dbf-9810-90a7e1c7ca5f,2025-07-21 10:37:15,U01283,upload,letter_3239.docx,docx,1062222,success,4354,,,,,华东,tablet
610074f5-99d4-49dc-a09c-fa382444234f,2026-03-10 07:34:22,U03762,download,ui_design_3299.png,png,2879319,success,670,,,,,华北,tablet
aa3a779f-c487-468a-95e5-424853a06e05,2026-05-10 18:52:44,U00912,convert,agreement_9338.docx,docx,884668,success,28192,docx_to_pdf,docx,pdf,,华北,tablet
d112d9a4-9398-44ea-a215-5d91f577721a,2026-05-02 10:30:03,U03775,download,report_5577.pdf,pdf,2384130,success,886,,,,,华东,desktop
7e1a78a8-19f8-46bb-aa0d-619e1a388935,2026-04-14 14:37:47,U03229,convert,form_1006.pdf,pdf,1195711,success,22281,pptx_to_pdf,pptx,pdf,,华东,desktop
4fea921a-b58d-4a9d-94fa-693f03965d04,2026-02-23 06:41:20,U03375,download,demo_5760.pptx,pptx,2119581,success,218,,,,,华中,desktop
bbdb6fd6-1153-42a8-8a1d-c01e98f0a8fe,2025-04-26 10:12:21,U00434,preview,ui_design_7537.png,png,1686225,success,1371,,,,,华南,desktop
69b928da-1f34-431f-80fb-cac7bb630665,2026-01-04 17:32:21,U04749,download,notes_6488.txt,txt,85362,success,905,,,,,西南,desktop
4b947953-8fba-414e-ae54-ccfd08a6bb4a,2025-02-26 09:08:19,U04424,upload,readme_7729.md,md,53487,success,1444,,,,,华北,desktop
6d2adfad-9242-493e-ab4f-a954065e8c02,2025-12-20 15:09:52,U04162,delete,contract_9354.pdf,pdf,1071780,success,322,,,,,华南,mobile
dd888a0b-87d4-4870-b58a-755e78f56af2,2026-05-06 10:41:08,U02710,convert,diagram_8144.png,png,326496,success,28217,md_to_html,md,html,,华南,tablet
c76f11ab-8ba5-4421-9a33-74c42135e7b2,2025-09-12 16:45:15,U02619,download,contract_9756.pdf,pdf,3401079,success,509,,,,,华东,mobile
0b50eb7b-07dc-4802-a2f9-fe30f3b9e9f4,2025-11-24 13:57:43,U03674,delete,log_2765.txt,txt,62081,failed,366,,,,文件格式不支持,华东,mobile
5335f5c9-deb5-470e-a8ae-a994b4c49293,2026-04-02 14:35:23,U02225,upload,proposal_6434.docx,docx,961302,success,4489,,,,,华中,tablet
c1c79fd3-aa10-4486-932c-2cd58d002bc9,2026-03-01 13:58:14,U00128,convert,invoice_4208.pdf,pdf,487007,success,4143,pptx_to_pdf,pptx,pdf,,华北,desktop
b08c5198-25d8-4147-8a87-feccc2ab483d,2025-05-13 09:40:05,U04388,upload,thesis_1649.pdf,pdf,647905,success,1479,,,,,东北,mobile
83c26b68-310f-4d3e-a750-21c2d21cd015,2026-01-15 02:05:33,U03181,preview,meeting_notes_1805.docx,docx,172778,success,425,,,,,华南,mobile
b6b84a77-dc18-41eb-9bf2-0826404fa258,2025-05-14 07:56:55,U03883,upload,agreement_2306.docx,docx,22134,success,577,,,,,西北,desktop
516429e6-1942-4768-89a9-eb1c7cdaac4c,2026-04-14 19:02:59,U04690,download,logo_8256.png,png,852241,success,310,,,,,华东,desktop
dac2fb4c-c3eb-40df-a68d-f4d5ba580c87,2026-02-22 08:58:16,U01686,preview,presentation_7811.pdf,pdf,1075352,success,1486,,,,,华北,tablet
8bee06f6-0a51-4e5d-a028-861dc49a9a9d,2025-06-18 23:08:13,U04024,upload,presentation_6291.pdf,pdf,1664578,success,1630,,,,,西北,desktop
d01b3085-d421-404e-ad69-d321f981540f,2025-10-14 18:34:26,U00888,convert,image_2821.jpg,jpg,135760,success,9433,docx_to_pdf,docx,pdf,,华南,tablet
6da30621-fc8f-4d20-967e-6a3eca9f10ff,2026-01-16 15:20:08,U03316,download,budget_2232.xlsx,xlsx,176721,success,493,,,,,华北,desktop
6b493e48-b716-46d4-b960-408d2e8c76c9,2025-10-07 15:11:39,U00449,convert,notes_6044.txt,txt,19623,success,8367,jpg_to_png,jpg,png,,西南,mobile
672c546d-ac79-4e96-a192-2446a2548a85,2025-05-19 21:23:20,U02406,convert,agreement_4659.docx,docx,346076,success,19370,pptx_to_pdf,pptx,pdf,,华东,tablet
c9fd27aa-2c3a-4b78-a52b-7e483455e6bf,2025-10-19 17:15:25,U02157,download,thesis_9399.pdf,pdf,2203282,success,1482,,,,,西北,desktop
01d7238d-8f72-460d-a1ec-9c69524eb4df,2025-04-12 14:07:14,U02174,convert,report_8788.pdf,pdf,1064328,success,3364,pptx_to_pdf,pptx,pdf,,华中,desktop
14158bf2-7c1c-445b-b225-0732c3f847ff,2025-11-01 13:51:00,U02203,download,chart_3790.png,png,1267632,success,1776,,,,,海外,desktop
bed09c3d-1055-4fe7-b6c1-10038ff3d4fa,2025-07-13 05:47:29,U01496,convert,background_8409.jpg,jpg,1224957,success,25337,docx_to_pdf,docx,pdf,,华北,mobile
5d5be0f0-72c2-43b2-bc4d-458f34573d22,2026-04-07 10:00:08,U02189,delete,invoice_5548.pdf,pdf,2390755,success,147,,,,,华南,desktop
83d8366b-c8ae-4b34-a6a8-781e1f993539,2025-01-18 16:28:29,U03513,upload,ui_design_4946.png,png,2083707,success,2202,,,,,西南,tablet
d616d76a-a7c4-4fed-a962-108c3d6b822a,2026-02-19 17:05:52,U01288,preview,presentation_1623.pdf,pdf,1867312,success,748,,,,,华北,tablet
21bb11aa-0398-40c9-ae71-98f71062bda9,2025-06-18 15:37:52,U02606,delete,scan_2739.jpg,jpg,564643,success,147,,,,,华东,mobile
12e988b9-e486-4509-b847-8ea2d66189e9,2026-04-16 04:01:06,U02044,upload,letter_9490.docx,docx,1524538,success,1750,,,,,华中,mobile
25e1d289-a1fe-4ce0-8ed9-6439cfb14e38,2025-01-10 07:58:14,U03059,convert,grades_6212.xlsx,xlsx,1709400,success,29037,xlsx_to_pdf,xlsx,pdf,,华北,desktop
76893959-521d-4536-bd85-38a039af66e2,2025-07-12 20:00:26,U01772,convert,logo_6638.png,png,2424568,success,11738,docx_to_pdf,docx,pdf,,华东,desktop
00b9c471-9c01-4e9d-9998-c8ec489b7514,2025-09-21 13:14:55,U01482,download,manual_7851.pdf,pdf,1420967,success,146,,,,,华东,desktop
d9d5c32e-2bd8-4221-a027-bb791872836d,2026-05-15 15:46:15,U00086,download,contract_6351.pdf,pdf,1173750,success,1609,,,,,西南,desktop
1600076c-bc93-4746-bd48-0437dcc4cf1f,2025-12-09 09:28:27,U00217,upload,contract_9705.pdf,pdf,3735617,failed,2227,,,,存储空间不足,华南,desktop
c4466406-e328-44d1-9db0-85aaa78e76b3,2025-12-03 17:30:44,U02402,preview,diagram_3044.png,png,587771,success,1295,,,,,华南,desktop
bbffaefe-554f-4919-805b-15f18cf0ec73,2026-04-21 08:21:11,U01702,convert,diagram_8683.png,png,1595756,success,12152,pdf_to_png,pdf,png,,西南,tablet
d454c85e-278e-4e49-87bb-a5009ba40518,2026-05-08 15:57:23,U02415,upload,spec_3689.docx,docx,461196,success,3697,,,,,港澳台,tablet
47b9e8f2-3f7d-42ef-b26b-200ba7d71cc6,2026-01-10 17:48:54,U00736,download,data_export_3204.xlsx,xlsx,1324000,success,1988,,,,,华中,desktop
4d7a47cd-de28-4ac5-b986-b37cc2715ff0,2025-07-12 13:31:32,U04458,preview,agreement_8137.docx,docx,463382,success,685,,,,,华中,desktop
e01dc6a2-aa76-4a34-ab09-24db1ac49061,2025-12-28 14:22:49,U03796,download,docs_2242.md,md,88957,success,1937,,,,,华东,desktop
8076ed4a-b38f-464e-b457-650f653faf8e,2026-05-26 09:56:36,U02952,download,manual_6339.pdf,pdf,507847,success,803,,,,,西南,mobile
297aafb0-bf40-4628-a048-420eaf38efcc,2025-07-14 14:43:25,U00975,upload,budget_7399.xlsx,xlsx,2341382,success,4596,,,,,华东,mobile
4fe27f93-0c00-4cc8-b93a-4e50e1e5006a,2026-01-29 14:51:54,U00667,upload,manual_5348.pdf,pdf,3026092,success,654,,,,,华南,desktop
9e9e8a98-f48e-4576-8e88-66d8bcf42131,2025-11-28 15:59:24,U01668,upload,background_1627.jpg,jpg,689851,success,2505,,,,,华北,mobile
542467e0-d165-4e83-8c87-500b5c819007,2026-02-06 16:38:47,U01089,preview,report_9106.pdf,pdf,2955906,success,1392,,,,,华东,mobile
34a6deb5-4c3c-459d-b137-33a1e683426d,2025-08-17 12:32:34,U00664,convert,data_export_7589.xlsx,xlsx,472659,failed,6214,pptx_to_pdf,pptx,pdf,转换超时,西南,mobile
ec2c6e79-a321-4be3-861a-bc9ac5a6d122,2025-08-09 21:32:53,U04351,preview,template_7041.html,html,99448,success,629,,,,,西南,desktop
5b0850b0-b05e-48a3-a7e3-6c6174ac8286,2026-03-21 15:09:26,U00093,preview,agreement_7448.docx,docx,1022373,success,1158,,,,,华东,desktop
31cf3e43-b5dc-4fbe-9516-a1a0d4922ad1,2026-03-08 09:19:49,U03616,delete,api_5179.md,md,74549,success,390,,,,,西南,desktop
3ecafa80-6aab-47c2-a5d6-b72949a547d5,2025-03-29 13:50:18,U03589,convert,proposal_3419.docx,docx,923398,success,2575,md_to_pdf,md,pdf,,海外,mobile
8b80e83f-e004-4abd-ad46-57737efdbad5,2025-12-30 08:41:23,U02681,upload,archive_9687.zip,zip,13431719,success,4925,,,,,华南,desktop
2c7b7e84-39a2-4dd2-b92b-902923e20ee9,2026-03-08 10:38:03,U03282,delete,resume_4839.docx,docx,1583760,success,144,,,,,华中,desktop
0e1aabf9-55c7-43ab-91cc-50595f50e1ac,2025-03-07 15:00:08,U03928,download,summary_5658.txt,txt,68114,success,683,,,,,华东,desktop
4b67f882-dc14-4a95-9cda-210af073aba5,2025-12-21 11:55:28,U01231,upload,form_6975.pdf,pdf,2701724,success,2938,,,,,西南,desktop
2e53d433-9315-4354-8ae2-c40f5104ef54,2025-06-14 09:27:24,U02434,upload,export_5460.csv,csv,812501,success,4074,,,,,华北,tablet
86188d7b-9918-48e3-b396-7bdd44e63986,2025-01-26 12:43:44,U02261,convert,summary_9957.txt,txt,133976,failed,4471,pdf_to_html,pdf,html,转换超时,西北,tablet
b075206b-a928-42e8-a9c6-4606a3ccfbda,2025-12-12 12:03:53,U00806,delete,background_5743.jpg,jpg,238709,success,285,,,,,华中,mobile
ffab5a54-6746-4a96-910b-fb47a9995f12,2025-04-11 14:18:36,U00137,delete,photo_8686.jpg,jpg,1071442,success,350,,,,,华东,desktop
52087fce-2075-4e99-9991-15a3158c6fb7,2025-10-13 19:59:31,U03674,convert,contract_6003.pdf,pdf,3377887,success,17630,md_to_pdf,md,pdf,,华南,desktop
681327a1-5c24-4d69-b193-1d22a0bc73ed,2025-05-23 08:52:33,U01582,download,contract_6437.pdf,pdf,617145,success,471,,,,,华中,desktop
1f8dcd8b-0d79-4a99-968d-7a5cfc06a205,2025-08-19 19:59:02,U04905,preview,image_5035.jpg,jpg,542747,success,558,,,,,华南,desktop
98b62723-bce7-4797-9e3d-7d36079b2079,2026-05-03 17:57:36,U01637,delete,meeting_notes_9546.docx,docx,112213,success,417,,,,,华南,mobile
49de0749-97d3-46ce-a33c-96c4f9485227,2025-11-18 17:37:29,U00348,download,photo_3872.jpg,jpg,1432289,success,1762,,,,,东北,mobile
3b1840d4-fe02-4b8f-90c5-7839a5351f6d,2025-08-18 15:25:01,U04091,convert,proposal_2768.docx,docx,1019251,success,26379,svg_to_png,svg,png,,华中,desktop
c34f6f04-07bf-41eb-8091-ac9acc4bc794,2026-01-12 10:51:44,U00240,upload,manual_5571.pdf,pdf,4416315,success,774,,,,,华北,desktop
9edc8799-6154-4cd0-bef1-d819ca670f25,2025-02-04 15:36:44,U03712,upload,data_export_1780.xlsx,xlsx,2642886,success,2988,,,,,华南,mobile
194709b3-4f89-461e-82de-f056d67ff908,2026-02-26 17:48:49,U00296,upload,screenshot_5559.png,png,2672851,success,982,,,,,华北,desktop
d715ce3c-8f6e-4e63-90ea-4742d529434d,2025-08-18 09:56:19,U04052,preview,readme_8857.md,md,75011,success,510,,,,,华东,mobile
2020d162-ea97-49b1-8322-a7a6d58dc8cb,2025-05-25 17:42:12,U01161,download,screenshot_3831.png,png,103525,success,358,,,,,华北,mobile
54376c27-53f6-47cb-94ca-8bbec3dd2bbd,2026-03-07 15:26:09,U04043,upload,demo_7065.pptx,pptx,1347150,success,2560,,,,,华南,desktop
31a831a0-482a-4277-ab72-c3cf14178c24,2025-07-12 19:44:43,U02412,convert,resume_6623.docx,docx,1898844,success,2026,docx_to_pdf,docx,pdf,,华东,desktop
dd4623ec-45e7-44a4-9ecd-033b52fe133e,2026-02-27 19:55:22,U03425,preview,diagram_5312.png,png,1231940,success,848,,,,,华南,desktop
f3400a92-553f-4520-b7d5-2b5b55580ea3,2025-05-04 15:16:00,U01549,upload,chart_4027.png,png,2494327,success,4768,,,,,华北,desktop
dfbf8ce3-7add-4613-8846-f76ee5a28bed,2026-04-27 01:58:59,U01993,download,manual_7931.pdf,pdf,781637,success,350,,,,,华南,desktop
3f3eb63d-5118-4deb-a253-a5313dc09bf1,2026-04-17 07:12:07,U02129,download,budget_7129.xlsx,xlsx,2841672,success,907,,,,,华南,desktop
74151ecd-2e33-4fe5-be0e-9efe95d26a5d,2026-03-11 10:53:59,U02848,upload,agreement_7157.docx,docx,1006114,success,3180,,,,,华南,mobile
afae1c89-d269-4a44-8877-861b1a84b3f1,2025-03-08 13:21:37,U02457,upload,scan_5132.jpg,jpg,117312,success,730,,,,,华东,mobile
7e1fd5b6-9207-4dbf-b083-d0ce90ab7152,2025-01-11 17:35:13,U02148,upload,template_6269.html,html,197032,failed,1611,,,,文件损坏无法解析,华南,desktop
74cbff1f-9d6b-4e39-b2f8-3ac094a28a16,2025-03-14 15:04:49,U02744,download,data_export_4771.xlsx,xlsx,2735185,success,704,,,,,华东,desktop
476cebc9-4d5f-40f3-a6b1-8ee537bfbf54,2025-12-19 08:07:58,U04270,download,photo_3202.jpg,jpg,406895,success,1130,,,,,华中,desktop
5d190a7a-cafd-4215-9bc9-a2077a1bf484,2025-07-05 18:00:30,U02359,convert,scan_7151.jpg,jpg,1831656,success,19374,pptx_to_pdf,pptx,pdf,,华南,mobile
f1420ff6-32dd-423b-82b5-732b24d0236f,2025-04-30 13:07:20,U04667,upload,training_3412.pptx,pptx,348177,success,2456,,,,,华东,mobile
b8e38b39-fc1d-4d09-ac23-93a494a68376,2026-02-05 19:33:47,U03187,download,demo_4597.pptx,pptx,1680422,success,1579,,,,,华北,desktop
95c0d957-343c-4e12-b802-00ec51883864,2026-05-13 11:03:45,U03366,download,inventory_2416.xlsx,xlsx,1166984,success,422,,,,,港澳台,desktop
a6bec88f-271c-460e-9539-0ad8343f18e4,2025-12-05 06:20:17,U01902,preview,training_1770.pptx,pptx,2779340,success,1452,,,,,西北,desktop
b003fddc-2241-4a31-bb45-43bc59dc6550,2025-11-22 12:38:09,U00714,upload,photo_9015.jpg,jpg,558644,success,1223,,,,,华中,tablet
ce885d4e-43cd-4b25-9e63-9323965ad68b,2026-01-08 15:09:15,U02493,convert,diagram_1536.png,png,2293391,failed,6497,docx_to_pdf,docx,pdf,文件格式不支持,华中,tablet
9aad9289-abbf-4714-98cb-6c4bf7947c0f,2026-05-11 09:52:25,U00062,upload,agreement_1920.docx,docx,1195101,success,2500,,,,,西北,desktop
36f8f4d3-4d07-449a-b110-43b7e172eeb5,2025-04-18 05:08:17,U02598,convert,background_6364.jpg,jpg,1019224,success,7943,docx_to_pdf,docx,pdf,,西南,desktop
50f2df46-798d-43ea-81a4-13cf633b3942,2026-02-16 18:07:03,U01014,download,readme_3409.md,md,84659,success,688,,,,,华中,desktop
34a17c18-79c6-4f5a-a080-589920eed5b1,2026-05-06 10:43:39,U02678,delete,readme_7887.txt,txt,96353,success,176,,,,,华东,desktop
4ea50b55-0a3f-4e31-9bb9-d9b5844e37b1,2025-07-24 15:35:24,U04249,convert,contract_5455.pdf,pdf,3470909,success,8778,pptx_to_pdf,pptx,pdf,,华中,tablet
