user_id,event_time,event_type,page_url,session_id,duration_sec,device_type,browser,region,is_new_user,referrer_source,is_converted
U0065312,2024-09-02 03:07:40,add_to_cart,/checkout,890dafe4,323,desktop,Chrome,华东,0,广告投放,0
U0065313,2025-02-14 14:51:52,click,/product/16,6883254f,489,tablet,Firefox,华北,0,广告投放,0
U0065314,2024-09-05 00:14:52,logout,/checkout,92aeef3d,333,mobile,Edge,西北,1,社交媒体,0
U0065315,2025-03-15 04:44:10,page_view,/category/electronics,fab866b3,11,mobile,Edge,华南,0,社交媒体,0
U0065316,2025-03-08 06:31:21,search,/category/food,983b996c,458,mobile,Firefox,华北,0,邮件营销,0
U0065317,2024-06-12 21:29:20,page_view,/category/food,64ddf918,487,mobile,Firefox,华南,0,邮件营销,0
U0065318,2024-09-13 16:19:07,logout,/product/178,551d5748,226,mobile,Safari,西北,1,社交媒体,0
U0065319,2025-04-28 12:40:42,purchase,/cart,added6be,437,mobile,Firefox,西北,0,广告投放,1
U0065320,2024-12-24 16:12:23,click,/cart,5df8159d,422,mobile,Safari,华东,1,广告投放,0
U0065321,2024-09-08 17:40:29,page_view,/home,dc65abca,249,mobile,Firefox,华北,0,,0
U0065322,2025-02-28 19:04:43,purchase,/category/clothing,90646a86,464,desktop,Firefox,东北,0,direct,1
U0065323,2025-03-30 10:45:43,click,/promotions,21e85121,73,mobile,Chrome,东北,0,社交媒体,0
U0065324,2024-09-24 19:34:34,search,/home,538d02b3,361,mobile,Chrome,东北,0,外部链接,0
U0065325,2024-07-08 11:06:31,logout,/promotions,31e30c3f,499,desktop,Safari,华南,0,邮件营销,0
U0065326,2025-02-12 19:43:35,logout,/checkout,61278532,113,desktop,Edge,东北,0,广告投放,0
U0065327,2025-04-18 20:29:14,click,/cart,9f98ddd9,88,mobile,Firefox,华中,0,外部链接,0
U0065328,2025-03-31 05:39:33,purchase,/orders,fd8906da,189,desktop,Chrome,西南,0,外部链接,1
U0065329,2025-03-07 12:45:47,page_view,/category/electronics,fbd917ac,366,mobile,Firefox,西北,1,搜索引擎,0
U0065330,2024-09-24 12:10:12,click,/product/61,def5a059,227,mobile,Safari,西南,0,搜索引擎,0
U0065331,2024-11-19 19:53:05,logout,/home,ff0424e7,246,mobile,Chrome,华中,0,外部链接,0
U0065332,2024-09-05 02:54:00,add_to_cart,/checkout,306db2aa,121,mobile,Chrome,东北,0,direct,0
U0065333,,add_to_cart,/profile,d10318e4,308,desktop,Firefox,华东,0,邮件营销,0
U0065334,,click,/orders,96eff924,139,mobile,Firefox,东北,0,搜索引擎,0
U0065335,2025-04-11 19:03:58,add_to_cart,/category/food,1484802a,221,mobile,Firefox,东北,1,社交媒体,0
U0065336,2024-10-05 13:48:27,add_to_cart,/products,b5a4bcbb,335,desktop,QQ Browser,华东,0,邮件营销,0
U0065337,2024-11-25 20:07:24,page_view,/product/37,462aee25,47,mobile,Edge,西南,0,搜索引擎,0
U0065338,2024-07-04 22:25:14,logout,/category/electronics,886a73d7,82,desktop,Firefox,西北,0,邮件营销,0
U0065339,2024-10-23 15:40:47,add_to_cart,/profile,d1879dc9,362,desktop,Chrome,华中,0,社交媒体,0
U0065340,2024-10-20 19:50:32,page_view,/category/clothing,d1cdf3a8,452,mobile,Safari,东北,1,邮件营销,0
U0065341,2024-06-19 16:02:55,purchase,/checkout,4b505dd4,390,desktop,Edge,华北,1,邮件营销,1
U0065342,2024-06-11 01:16:53,purchase,/category/food,b6e35699,431,mobile,Safari,华南,0,邮件营销,1
U0065343,2024-12-25 22:57:58,page_view,/orders,1eb4979b,74,mobile,QQ Browser,华东,0,direct,0
U0065344,2025-01-24 10:19:56,click,/products,068f5c1b,596,mobile,,西北,1,外部链接,0
U0065345,2024-06-08 19:37:29,click,/product/94,7b8ead8a,25,mobile,,西北,1,搜索引擎,0
U0065346,2024-12-03 12:39:37,page_view,/profile,56ff682f,589,desktop,Safari,华北,0,社交媒体,0
U0065347,2025-01-15 15:49:33,logout,/product/37,178d6bd2,50,mobile,QQ Browser,西北,0,邮件营销,0
U0065348,2024-08-14 04:56:02,purchase,/checkout,5a822cbf,141,desktop,Firefox,华东,1,社交媒体,1
U0065349,2025-02-08 15:00:52,page_view,/category/clothing,58ef4f82,258,mobile,Chrome,东北,0,外部链接,0
U0065350,2025-04-15 04:06:43,search,/search,6bcc1c77,242,desktop,Firefox,华中,0,外部链接,0
U0065351,2024-06-14 17:46:49,logout,/category/food,95d9eb05,542,desktop,Edge,西南,1,direct,0
U0065352,2025-02-07 01:27:20,purchase,/home,823e45db,69,desktop,Safari,西南,1,direct,1
U0065353,2024-09-29 01:06:54,page_view,/category/food,beccb634,281,mobile,Edge,华北,0,,0
U0065354,2024-10-31 09:39:41,purchase,/category/clothing,b7ea38cd,399,desktop,Chrome,西北,1,社交媒体,1
U0065355,2024-09-01 03:29:32,purchase,/category/electronics,691d08d1,156,mobile,Firefox,华中,1,广告投放,1
U0065356,2024-11-08 15:06:30,add_to_cart,/orders,04b373da,140,mobile,QQ Browser,华中,0,搜索引擎,0
U0065357,2024-12-02 18:16:59,add_to_cart,/product/368,cb8c346a,135,mobile,Safari,华中,0,广告投放,0
U0065358,2025-05-06 00:58:59,click,/category/food,5c960233,195,tablet,QQ Browser,华北,1,外部链接,0
U0065359,2024-10-17 17:33:14,add_to_cart,/home,3d0e167c,409,mobile,QQ Browser,华南,1,广告投放,0
U0065360,2024-08-06 20:58:46,page_view,/search,774391c3,43,mobile,Firefox,华东,0,社交媒体,0
U0065361,2024-11-08 06:22:17,click,/cart,8255e6c9,517,mobile,Safari,西南,1,社交媒体,0
U0065362,2024-12-23 18:27:38,search,/home,03831b3a,455,mobile,QQ Browser,华北,0,,0
U0065363,2025-03-24 11:30:36,page_view,/products,0130b58f,276,mobile,Safari,东北,1,外部链接,0
U0065364,2024-06-28 20:06:01,search,/promotions,c218e4fe,99,mobile,QQ Browser,华南,0,社交媒体,0
U0065365,2025-02-02 22:43:16,click,/home,,64,mobile,Firefox,华东,0,邮件营销,0
U0065366,2024-11-10 10:52:33,logout,/cart,b1d11377,78,mobile,Chrome,华北,0,广告投放,0
U0065367,2025-01-03 14:33:53,page_view,/profile,a9de1994,273,mobile,Chrome,西北,0,邮件营销,0
U0065368,2024-12-24 00:54:05,search,/category/clothing,338f64b2,205,tablet,Firefox,西北,1,搜索引擎,0
U0065369,,add_to_cart,/category/clothing,eda45fe8,184,tablet,Chrome,东北,1,广告投放,0
U0065370,2024-08-11 10:28:55,search,/products,4695918b,377,mobile,Chrome,华北,1,邮件营销,0
U0065371,,click,/promotions,3ad52d5d,66,tablet,Firefox,东北,0,广告投放,0
U0065372,2025-05-11 18:17:33,logout,/promotions,6d20136b,379,desktop,QQ Browser,华中,0,direct,0
U0065373,2025-04-18 07:55:55,search,/category/clothing,17d74066,445,mobile,Chrome,华东,0,,0
U0065374,2025-02-25 11:33:31,click,/category/clothing,a6feeefe,192,mobile,Chrome,华北,0,社交媒体,0
U0065375,2025-04-09 01:44:00,click,/search,9dd56669,381,mobile,Chrome,华南,0,外部链接,0
U0065376,2025-05-12 18:13:37,purchase,/search,9e8c5415,388,desktop,Edge,东北,1,邮件营销,1
U0065377,2025-05-28 04:50:52,purchase,/promotions,f41aafe1,210,desktop,Chrome,东北,0,搜索引擎,1
U0065378,2025-05-09 21:26:58,logout,/promotions,78b25ab3,483,mobile,QQ Browser,西北,1,社交媒体,0
U0065379,2025-05-19 19:00:30,search,/search,0a6fc9f2,568,mobile,Edge,华南,1,外部链接,0
U0065380,2025-04-04 08:34:34,page_view,/cart,85490e38,379,desktop,QQ Browser,西南,0,外部链接,0
U0065381,2024-11-09 13:16:04,purchase,/promotions,bcfc4699,520,mobile,Firefox,华中,1,外部链接,1
U0065382,2024-10-13 02:58:28,add_to_cart,/product/476,bc2d0ce7,482,mobile,QQ Browser,西南,0,社交媒体,0
U0065383,2024-07-13 15:55:51,add_to_cart,/category/electronics,336bfe05,352,mobile,Firefox,西南,0,广告投放,0
U0065384,2025-03-10 06:49:47,page_view,/promotions,43fd8729,583,mobile,QQ Browser,华中,1,搜索引擎,0
U0065385,2024-12-06 08:58:55,logout,/category/food,b55214ef,184,desktop,Firefox,西北,1,direct,0
U0065386,2025-04-19 15:44:04,search,/profile,c2f39f1a,448,tablet,Safari,西北,1,社交媒体,0
U0065387,2025-04-23 19:27:20,search,/category/clothing,156e1f41,543,tablet,QQ Browser,西南,1,邮件营销,0
U0065388,2025-02-12 05:50:16,page_view,/cart,912805bb,55,mobile,QQ Browser,东北,0,广告投放,0
U0065389,2024-12-15 05:18:57,add_to_cart,/search,504913c2,51,mobile,Edge,华北,1,搜索引擎,0
U0065390,2025-04-22 19:50:19,click,/profile,ebc14304,411,mobile,Edge,华南,0,社交媒体,0
U0065391,2025-01-07 02:11:17,add_to_cart,/orders,b2f2d1f4,416,desktop,,华南,1,广告投放,0
U0065392,2024-12-07 10:27:36,click,/promotions,94ad3fb1,249,mobile,QQ Browser,华东,0,邮件营销,0
U0065393,2024-08-05 04:17:34,search,/orders,9eb6ebb3,63,mobile,Firefox,华东,1,社交媒体,0
U0065394,2024-09-27 18:09:25,logout,/checkout,3d7dfff6,409,mobile,Chrome,东北,0,搜索引擎,0
U0065395,2024-10-02 09:36:14,add_to_cart,/product/100,0707c234,338,mobile,Firefox,东北,0,外部链接,0
U0065396,2025-02-18 21:46:50,purchase,/category/clothing,9233b9d7,57,mobile,Firefox,华南,0,外部链接,1
U0065397,2025-05-07 11:39:49,click,/category/food,a7edb68e,454,mobile,Firefox,华北,0,广告投放,0
U0065398,2025-03-08 13:53:54,click,/home,748f584d,499,mobile,Firefox,华南,0,外部链接,0
U0065399,2024-06-30 23:07:44,click,/promotions,ee72c917,102,desktop,Firefox,华中,0,广告投放,0
U0065400,2024-09-16 12:40:03,purchase,/checkout,30ee3e46,150,mobile,Edge,西南,0,邮件营销,1
U0065401,2025-02-16 07:18:32,click,/checkout,63180b70,276,desktop,Firefox,华南,1,社交媒体,0
U0065402,2024-10-06 05:46:23,purchase,/category/clothing,591a4966,158,desktop,Safari,东北,1,搜索引擎,1
U0065403,,click,/product/412,28226262,431,mobile,,东北,0,广告投放,0
U0065404,2024-08-08 04:26:03,add_to_cart,/category/clothing,bdeecc08,233,mobile,Chrome,西南,0,direct,0
U0065405,2025-03-06 19:02:32,add_to_cart,/category/clothing,632ef773,147,desktop,Chrome,华中,1,广告投放,0
U0065406,2024-09-16 18:02:34,search,/products,53ae5ba7,252,mobile,Safari,东北,0,外部链接,0
U0065407,2024-12-09 01:41:50,page_view,/profile,72a804f0,245,mobile,Firefox,西南,0,外部链接,0
U0065408,2024-08-11 15:08:31,click,/cart,a19a7b1d,93,desktop,Chrome,华南,0,搜索引擎,0
U0065409,2025-02-28 18:27:38,purchase,/products,83d0c880,18,mobile,QQ Browser,华南,1,外部链接,1
U0065410,2024-09-19 02:27:03,logout,/category/clothing,6078a039,17,mobile,Safari,西南,0,广告投放,0
U0065411,2025-02-20 17:58:51,logout,/category/food,1e6985b1,8,mobile,Chrome,华中,0,direct,0
U0065412,2024-11-12 03:34:36,click,/category/food,b50deaa6,146,mobile,QQ Browser,华中,0,邮件营销,0
U0065413,2024-06-30 22:03:46,page_view,/orders,63dda67d,289,desktop,QQ Browser,华东,0,社交媒体,0
U0065414,2024-10-13 07:46:50,purchase,/home,1c88f0ee,495,tablet,Edge,华南,0,外部链接,1
U0065415,2025-02-25 17:31:30,page_view,/category/electronics,4843f116,204,tablet,QQ Browser,西北,1,外部链接,0
U0065416,2025-03-27 20:49:18,purchase,/products,cef8e0a5,212,tablet,QQ Browser,西南,1,邮件营销,1
U0065417,2024-06-05 00:57:41,logout,/category/electronics,3f47c379,331,desktop,QQ Browser,华东,0,direct,0
U0065418,2024-07-26 08:08:42,add_to_cart,/checkout,78fd2275,474,desktop,Firefox,华北,0,广告投放,0
U0065419,2024-10-02 16:38:48,purchase,/home,5f0d1e92,548,mobile,Safari,东北,0,搜索引擎,1
U0065420,2025-05-13 19:51:50,click,/products,c2381514,180,mobile,Edge,华北,1,广告投放,0
U0065421,2024-09-07 18:05:48,purchase,/category/food,0e5c5cf9,34,tablet,Firefox,华北,0,搜索引擎,1
U0065422,2025-05-10 21:37:18,logout,/orders,5553f801,228,tablet,QQ Browser,西南,0,外部链接,0
U0065423,2025-04-04 23:55:51,click,/products,60128b18,490,desktop,Chrome,华中,1,direct,0
U0065424,,click,/products,fbb7f4a3,318,desktop,Firefox,东北,0,社交媒体,0
U0065425,2024-09-03 04:35:22,purchase,/search,2eee9134,581,tablet,Chrome,华中,0,邮件营销,1
U0065426,2025-02-20 10:32:43,add_to_cart,/cart,29f521da,577,tablet,Firefox,东北,0,邮件营销,0
U0065427,,add_to_cart,/orders,681c9439,288,desktop,Edge,华北,0,邮件营销,0
U0065428,2024-06-23 06:20:27,add_to_cart,/promotions,b724fbd5,535,mobile,Safari,华南,0,搜索引擎,0
U0065429,2024-11-19 18:57:07,logout,/category/clothing,2cbe64f6,398,desktop,Chrome,华东,0,搜索引擎,0
U0065430,2025-05-09 07:55:47,page_view,/product/391,89ceb3cb,114,mobile,Edge,西北,0,邮件营销,0
U0065431,,logout,/category/electronics,85e6ba50,150,mobile,QQ Browser,华北,1,搜索引擎,0
U0065432,,page_view,/category/electronics,7e76dbf1,439,mobile,Edge,华中,0,广告投放,0
U0065433,2025-02-13 17:38:00,add_to_cart,/products,863b38f8,498,tablet,QQ Browser,华北,0,外部链接,0
U0065434,2025-02-03 09:26:35,add_to_cart,/product/205,5372a3b2,583,mobile,QQ Browser,华中,0,广告投放,0
U0065435,2024-08-03 18:46:42,purchase,/search,a322bc35,155,mobile,Firefox,华中,1,社交媒体,1
U0065436,2025-01-18 19:31:46,search,/promotions,c3e3b12e,233,mobile,Chrome,华中,1,direct,0
U0065437,2025-05-19 17:12:17,logout,/search,3f1b01eb,144,desktop,Chrome,东北,0,广告投放,0
U0065438,2025-01-16 06:45:26,click,/promotions,2a87f343,196,mobile,Firefox,华东,1,,0
U0065439,2025-02-03 15:14:50,page_view,/checkout,642e86cd,588,mobile,,西北,0,外部链接,0
U0065440,2025-03-24 20:21:04,logout,/orders,6b04784e,293,tablet,Safari,西北,0,搜索引擎,0
U0065441,2024-07-06 10:56:23,click,/profile,6589deca,33,desktop,Edge,西北,0,direct,0
U0065442,2025-03-04 15:11:27,click,/profile,6591d511,315,tablet,Safari,东北,0,广告投放,0
U0065443,2024-12-23 22:31:27,logout,/checkout,60e550b6,242,mobile,Firefox,西北,1,邮件营销,0
U0065444,2024-07-23 00:14:45,logout,/category/food,182b7d91,292,mobile,Chrome,华中,0,外部链接,0
U0065445,2025-03-18 15:53:07,page_view,/cart,a1548f17,151,mobile,Edge,西北,0,direct,0
U0065446,2025-02-21 10:49:52,page_view,/category/electronics,d6586fba,339,desktop,Chrome,华中,0,direct,0
U0065447,2024-08-16 09:48:33,add_to_cart,/cart,3d750dbb,594,desktop,Safari,华北,0,社交媒体,0
U0065448,2025-05-26 23:09:25,click,/cart,e10b539f,354,mobile,Safari,华南,1,搜索引擎,0
U0065449,2024-08-24 05:43:36,add_to_cart,/category/clothing,5386256c,412,mobile,Safari,西北,0,社交媒体,0
U0065450,2024-08-15 10:42:23,search,/category/electronics,6fe65753,218,desktop,Firefox,西北,0,搜索引擎,0
U0065451,2025-01-23 23:56:15,logout,/search,aa7c97f1,125,desktop,,西北,0,社交媒体,0
U0065452,2024-07-22 03:03:39,add_to_cart,/promotions,a004607e,36,mobile,Edge,华南,0,direct,0
U0065453,2025-05-24 11:10:56,search,/checkout,67473b73,195,desktop,Firefox,华南,0,邮件营销,0
U0065454,2025-05-17 06:07:51,logout,/product/254,6cc4a6e9,172,mobile,Chrome,西南,0,外部链接,0
U0065455,2024-07-17 17:51:44,page_view,/profile,1c4f01ba,77,mobile,Safari,华中,1,社交媒体,0
U0065456,2025-04-10 12:30:25,search,/cart,59343da4,226,tablet,QQ Browser,华南,1,社交媒体,0
U0065457,2024-11-20 08:57:23,search,/product/449,3c563220,388,mobile,Firefox,华南,1,社交媒体,0
U0065458,2024-06-26 22:50:47,click,/category/electronics,26777a0c,349,tablet,Chrome,西北,0,广告投放,0
U0065459,2025-04-09 21:22:47,search,/category/food,631077e0,309,desktop,Firefox,西南,0,广告投放,0
U0065460,2025-02-22 02:00:42,logout,/products,64604c23,451,desktop,Firefox,西北,0,社交媒体,0
U0065461,2024-06-06 21:26:36,page_view,/products,8e63109c,104,desktop,Chrome,东北,1,广告投放,0
U0065462,2025-04-15 10:44:26,logout,/profile,072587e2,47,mobile,,西南,0,direct,0
U0065463,2025-05-30 18:51:28,logout,/category/clothing,9d4cf423,512,desktop,Edge,华南,0,direct,0
U0065464,2024-10-29 13:28:54,purchase,/products,ca62cfee,118,mobile,Edge,西北,0,邮件营销,1
U0065465,2025-01-28 13:31:58,search,/promotions,9e2cca6a,508,mobile,Edge,华南,0,广告投放,0
U0065466,2024-08-26 22:40:02,logout,/cart,e02b310b,543,mobile,Safari,华南,0,direct,0
U0065467,2025-03-07 04:24:56,click,/home,4cdaa3a8,258,mobile,Firefox,华北,1,外部链接,0
U0065468,,purchase,/checkout,6380f303,505,mobile,Edge,华北,1,广告投放,1
U0065469,2024-10-25 06:29:47,purchase,/category/food,40193b6f,413,mobile,Chrome,东北,0,外部链接,1
U0065470,2025-04-01 03:36:58,logout,/product/146,0c89f625,402,mobile,Chrome,西北,0,邮件营销,0
U0065471,2025-03-03 16:26:53,click,/product/364,cb843a9a,465,mobile,Chrome,东北,1,邮件营销,0
U0065472,2025-04-06 06:28:14,purchase,/home,2386f44c,437,desktop,QQ Browser,西南,0,广告投放,1
U0065473,2024-08-26 07:34:01,search,/category/food,b8ee306b,11,mobile,Edge,华南,0,外部链接,0
U0065474,2024-09-16 05:15:38,click,/category/clothing,69522b06,527,mobile,Firefox,华北,0,广告投放,0
U0065475,2024-06-01 16:51:02,page_view,/checkout,119ab492,415,mobile,Safari,华南,0,社交媒体,0
U0065476,2024-10-04 10:08:39,logout,/search,e817f412,478,desktop,Edge,华东,0,广告投放,0
U0065477,2025-05-05 00:33:05,page_view,/checkout,be94d505,135,tablet,Chrome,华南,0,搜索引擎,0
U0065478,2025-05-12 09:59:12,search,/home,e500f6fa,235,mobile,QQ Browser,东北,1,邮件营销,0
U0065479,2024-07-20 21:53:02,click,/home,1fb2a878,426,mobile,Chrome,西南,0,邮件营销,0
U0065480,2025-05-22 10:33:39,page_view,/category/clothing,c3d13d11,485,desktop,Safari,西北,0,,0
U0065481,2025-01-14 18:55:27,add_to_cart,/cart,4ff20dde,530,mobile,QQ Browser,西北,0,外部链接,0
U0065482,2025-03-18 21:47:25,add_to_cart,/promotions,d75bb434,17,desktop,Chrome,华中,1,外部链接,0
U0065483,2024-11-25 15:11:24,add_to_cart,/promotions,d11cd82a,472,mobile,Chrome,西北,1,广告投放,0
U0065484,2024-09-24 01:16:11,purchase,/home,e3f33c2a,576,mobile,Edge,东北,0,direct,1
U0065485,2024-08-17 21:30:12,add_to_cart,/products,5a2669ca,445,mobile,Chrome,华东,0,社交媒体,0
U0065486,2024-09-08 06:22:19,logout,/category/clothing,4ba86aa8,289,tablet,Edge,西南,0,外部链接,0
U0065487,2024-11-13 08:01:43,add_to_cart,/checkout,40929467,140,tablet,Edge,东北,0,,0
U0065488,2024-12-08 05:48:54,page_view,/cart,e4f20931,485,mobile,Safari,西北,0,外部链接,0
U0065489,2024-11-27 05:56:45,logout,/category/electronics,5d1151fb,377,desktop,QQ Browser,东北,0,邮件营销,0
U0065490,2024-06-30 18:09:51,click,/category/clothing,82d422b3,89,desktop,Edge,东北,1,,0
U0065491,2025-03-07 05:56:10,click,/product/333,5f4b4e36,116,mobile,Chrome,西南,0,社交媒体,0
U0065492,2025-03-04 15:02:51,click,/category/food,32035d72,333,mobile,Edge,华东,0,广告投放,0
U0065493,2025-02-04 19:44:30,add_to_cart,/search,55c895fd,158,desktop,Firefox,华中,0,搜索引擎,0
U0065494,2024-12-24 17:55:21,search,/products,52c76083,593,desktop,,华中,0,direct,0
U0065495,2025-05-01 14:13:53,add_to_cart,/home,0fc0b012,272,desktop,QQ Browser,西南,0,外部链接,0
U0065496,2024-08-10 16:32:49,page_view,/category/clothing,9b1f7e3e,505,mobile,Chrome,华南,1,广告投放,0
U0065497,2024-11-28 03:05:21,search,/profile,27513ead,191,desktop,Firefox,华中,0,外部链接,0
U0065498,2024-08-28 16:46:34,page_view,/category/electronics,a711a6eb,28,mobile,QQ Browser,华北,0,direct,0
U0065499,2025-05-27 07:11:21,purchase,/product/80,7a1fc945,371,mobile,Firefox,西北,0,direct,1
U0065500,2024-08-08 09:05:15,purchase,/home,9747f4d1,402,mobile,QQ Browser,华北,1,外部链接,1
U0065501,2024-10-18 22:24:51,add_to_cart,/category/clothing,c58385cf,34,desktop,Chrome,华东,0,邮件营销,0
U0065502,2025-04-01 20:08:55,purchase,/category/electronics,728409a1,91,desktop,Edge,东北,1,direct,1
U0065503,2024-09-18 08:27:06,search,/cart,f7e39f7c,422,tablet,QQ Browser,华中,0,广告投放,0
U0065504,2024-10-11 13:01:21,click,/orders,ba05bf5d,507,tablet,Chrome,华南,1,外部链接,0
U0065505,2025-04-23 16:48:51,add_to_cart,/promotions,2bb2920d,238,desktop,Edge,西南,0,搜索引擎,0
U0065506,2024-06-26 03:35:43,search,/category/food,64a399ee,593,desktop,QQ Browser,华东,0,外部链接,0
U0065507,2025-02-02 04:14:13,add_to_cart,/product/466,1630be84,520,desktop,Edge,华北,1,社交媒体,0
U0065508,2025-04-22 14:25:58,click,/profile,3a9bf965,453,mobile,Chrome,东北,0,邮件营销,0
U0065509,2025-05-24 06:28:01,click,/products,b24ae778,395,desktop,Edge,华北,1,外部链接,0
U0065510,2024-12-11 23:14:48,search,/category/clothing,2bbcbd7b,148,mobile,Firefox,华中,1,社交媒体,0
U0065511,2024-06-29 10:11:23,add_to_cart,/category/electronics,b5ef5fc2,382,mobile,Chrome,西北,0,社交媒体,0
U0065512,2025-05-17 10:36:36,page_view,/category/clothing,3f50b383,289,desktop,Firefox,华中,0,邮件营销,0
U0065513,,page_view,/category/clothing,bf54b33b,496,desktop,QQ Browser,华北,0,外部链接,0
U0065514,,click,/category/electronics,deb5bf0e,49,mobile,Chrome,华中,0,社交媒体,0
U0065515,2024-10-04 17:20:26,click,/profile,f7b5de85,207,desktop,Edge,华北,1,外部链接,0
U0065516,2024-12-17 05:48:43,page_view,/category/clothing,03607b6a,172,desktop,Firefox,西北,0,,0
U0065517,2024-09-17 20:47:43,search,/search,0e18fd2a,250,desktop,Edge,华南,0,外部链接,0
U0065518,2024-11-06 07:42:38,logout,/profile,bdcbdaba,286,mobile,QQ Browser,华南,0,搜索引擎,0
U0065519,2025-03-30 12:43:08,click,/orders,ba773099,334,desktop,Safari,华中,0,社交媒体,0
U0065520,2025-02-07 21:51:00,page_view,/cart,8c6e59c7,540,desktop,Edge,华东,0,邮件营销,0
U0065521,2025-03-31 12:15:29,search,/checkout,4ed72dda,10,desktop,QQ Browser,东北,0,邮件营销,0
U0065522,2025-04-13 03:36:04,purchase,/product/327,e81005bc,190,desktop,QQ Browser,西南,0,广告投放,1
U0065523,2024-06-17 03:00:58,search,/products,9b404077,51,mobile,Edge,西北,0,社交媒体,0
U0065524,2024-06-27 10:59:55,logout,/profile,47e40ff1,508,desktop,Chrome,西南,0,direct,0
U0065525,2024-07-16 13:31:45,search,/search,993bf7b6,385,desktop,Chrome,西南,0,邮件营销,0
U0065526,2025-01-06 18:08:30,page_view,/product/279,068a8fdd,223,desktop,Firefox,华东,0,广告投放,0
U0065527,2024-12-19 23:16:03,page_view,/promotions,405268d4,418,tablet,Edge,华东,0,邮件营销,0
U0065528,2024-07-01 14:23:49,add_to_cart,/checkout,58028682,140,tablet,QQ Browser,华北,1,direct,0
U0065529,2025-05-03 04:07:42,purchase,/search,748bf4bb,134,mobile,Safari,东北,0,搜索引擎,1
U0065530,2024-07-07 10:13:54,logout,/products,,37,desktop,Edge,西南,1,社交媒体,0
U0065531,2025-03-08 20:53:18,logout,/promotions,886ad7c0,345,mobile,Chrome,东北,1,搜索引擎,0
U0065532,2025-01-07 02:01:06,click,/home,91bfbc0d,431,mobile,QQ Browser,西北,0,广告投放,0
U0065533,2024-09-29 17:48:45,page_view,/promotions,a9eba78b,33,mobile,Edge,东北,0,社交媒体,0
U0065534,2024-09-18 19:27:49,logout,/profile,12358b01,484,desktop,Firefox,华北,0,direct,0
U0065535,2024-12-27 05:51:50,click,/search,061cd8ce,193,mobile,Safari,华东,0,广告投放,0
U0065536,2025-03-18 03:06:50,search,/category/clothing,a7b7aa32,30,mobile,Safari,西北,0,邮件营销,0
U0065537,2025-04-04 13:23:12,purchase,/cart,e14c9c6e,356,mobile,,华东,0,社交媒体,1
U0065538,2024-07-11 14:44:10,add_to_cart,/category/electronics,9e8909c4,228,mobile,Chrome,华南,1,direct,0
U0065539,2024-11-05 19:23:14,purchase,/promotions,87ce1577,281,mobile,Edge,华北,0,direct,1
U0065540,2024-08-06 00:24:13,search,/checkout,dc081cff,38,desktop,QQ Browser,华东,0,搜索引擎,0
U0065541,2025-03-10 10:07:55,purchase,/products,d6930ae8,441,mobile,QQ Browser,华北,0,direct,1
U0065542,2025-02-06 20:07:50,logout,/checkout,480f1d6b,204,mobile,Edge,华北,0,广告投放,0
U0065543,2025-01-04 13:37:37,add_to_cart,/checkout,4c05bf2c,414,mobile,Safari,西北,0,搜索引擎,0
U0065544,2025-01-18 11:46:28,purchase,/home,b1c5bf09,451,desktop,Firefox,华东,0,广告投放,1
U0065545,2024-10-02 13:42:32,purchase,/product/211,b9b894ed,524,mobile,,华北,0,广告投放,1
U0065546,2025-02-16 13:07:01,page_view,/promotions,edc194b1,180,mobile,Edge,华中,0,搜索引擎,0
U0065547,2025-04-09 06:48:59,search,/orders,269fa1f3,418,tablet,Safari,华中,0,广告投放,0
U0065548,2024-12-18 22:25:41,logout,/promotions,f70dffb3,473,mobile,Chrome,华北,1,direct,0
U0065549,2024-06-27 04:39:09,click,/product/314,3b9faabf,394,desktop,Safari,西南,0,邮件营销,0
U0065550,2025-01-31 14:47:24,page_view,/checkout,1b6708e3,458,tablet,Edge,西南,0,邮件营销,0
U0065551,2025-01-08 15:15:13,click,/checkout,1a6e6565,130,mobile,Edge,华中,1,社交媒体,0
U0065552,,logout,/category/food,e38c1594,499,mobile,Firefox,西北,0,,0
U0065553,2025-05-04 11:53:14,purchase,/product/111,55e1612c,595,desktop,Firefox,西南,0,广告投放,1
U0065554,2025-05-07 02:58:35,purchase,/product/65,daaf3851,493,desktop,Safari,西北,1,社交媒体,1
U0065555,2025-03-16 08:45:09,add_to_cart,/profile,8d7950c2,487,mobile,Firefox,华南,0,搜索引擎,0
U0065556,2024-11-08 09:29:36,page_view,/products,5c4342ed,376,desktop,Edge,华南,0,邮件营销,0
U0065557,2025-03-02 23:51:34,search,/category/clothing,121d0f3a,264,desktop,Chrome,东北,0,邮件营销,0
U0065558,2024-08-21 13:50:36,page_view,/category/clothing,1afffec6,522,desktop,QQ Browser,西南,0,广告投放,0
U0065559,2024-10-12 04:14:07,add_to_cart,/search,7804b701,507,mobile,QQ Browser,西南,0,direct,0
U0065560,2025-04-20 13:42:29,search,/category/electronics,642f4054,250,desktop,QQ Browser,华中,1,direct,0
U0065561,2024-08-18 08:37:52,purchase,/category/food,569a25b5,338,desktop,Chrome,华中,0,搜索引擎,1
U0065562,2025-02-06 08:40:30,search,/cart,d6a7cba4,92,mobile,Safari,西北,0,广告投放,0
U0065563,2024-08-18 03:53:21,click,/orders,022d63e9,537,mobile,Chrome,西北,1,邮件营销,0
